chrom	start	end	name	repeat_unit_size	color_rgb
chr9_hap2	46488208	46488888	#1236:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46488888	46489568	#1237:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46489568	46490760	#1238:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46490760	46491440	#1239:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46491440	46492120	#1240:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46492120	46492800	#1241:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46492800	46493138	#1242:S2C9H1L.1-2	2	(31, 119, 180)
chr9_hap2	46493309	46493651	#1243:S2C9H1L.3_7	2	(31, 119, 180)
chr9_hap2	46493651	46494843	#1244:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46494843	46495523	#1245:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46495523	46496203	#1246:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46496203	46497395	#1247:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46497395	46498075	#1248:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46498075	46498755	#1249:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46498755	46499093	#1250:S2C9H1L.1-2	2	(31, 119, 180)
chr9_hap2	46499264	46499606	#1251:S2C9H1L.3_7	2	(31, 119, 180)
chr9_hap2	46499606	46500798	#1252:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46500798	46501478	#1253:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46501478	46502670	#1254:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46502670	46503350	#1255:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46503350	46504030	#1256:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46504030	46504368	#1257:S2C9H1L.1-2	2	(31, 119, 180)
chr9_hap2	46504539	46504881	#1258:S2C9H1L.3_7	2	(31, 119, 180)
chr9_hap2	46504881	46506073	#1259:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46506073	46506753	#1260:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46506753	46507433	#1261:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46507433	46508625	#1262:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46508625	46509305	#1263:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46509305	46509985	#1264:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46509985	46510323	#1265:S2C9H1L.1-2	2	(31, 119, 180)
chr9_hap2	46510494	46510836	#1266:S2C9H1L.3_7	2	(31, 119, 180)
chr9_hap2	46510836	46511516	#1267:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46511516	46512708	#1268:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46512708	46513388	#1269:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46513388	46514580	#1270:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46514580	46515260	#1271:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46515260	46515940	#1272:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46515940	46516278	#1273:S2C9H1L.1-2	2	(31, 119, 180)
chr9_hap2	46516449	46516791	#1274:S2C9H1L.3_7	2	(31, 119, 180)
chr9_hap2	46516791	46517471	#1275:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46517471	46518663	#1276:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46518663	46519343	#1277:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46519343	46520023	#1278:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46520023	46521215	#1279:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46521215	46521895	#1280:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46521895	46522575	#1281:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46522575	46523767	#1282:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46523767	46524447	#1283:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46524447	46525127	#1284:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46525127	46526319	#1285:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46526319	46526999	#1286:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46526999	46527679	#1287:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46527679	46528017	#1288:S2C9H1L.1-2	2	(31, 119, 180)
chr9_hap2	46528188	46528530	#1289:S2C9H1L.3_7	2	(31, 119, 180)
chr9_hap2	46528530	46529722	#1290:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46529722	46530402	#1291:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46530402	46531082	#1292:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46531082	46532274	#1293:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46532274	46532954	#1294:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46532954	46533634	#1295:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46533634	46533972	#1296:S2C9H1L.1-2	2	(31, 119, 180)
chr9_hap2	46534143	46534485	#1297:S2C9H1L.3_7	2	(31, 119, 180)
chr9_hap2	46534485	46535677	#1298:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46535677	46536357	#1299:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46536357	46537037	#1300:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46537037	46538229	#1301:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46538229	46538909	#1302:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46538909	46539589	#1303:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46539589	46539927	#1304:S2C9H1L.1-2	2	(31, 119, 180)
chr9_hap2	46540098	46540440	#1305:S2C9H1L.3_7	2	(31, 119, 180)
chr9_hap2	46540440	46541632	#1306:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46541632	46542312	#1307:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46542312	46542992	#1308:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46542992	46544184	#1309:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46544184	46544864	#1310:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46544864	46545544	#1311:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46545544	46545882	#1312:S2C9H1L.1-2	2	(31, 119, 180)
chr9_hap2	46546053	46546395	#1313:S2C9H1L.3_7	2	(31, 119, 180)
chr9_hap2	46546395	46547587	#1314:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46547587	46548267	#1315:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46548267	46548947	#1316:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46548947	46549627	#1317:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46549627	46550819	#1318:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46550819	46551499	#1319:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46551499	46552179	#1320:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46552179	46552517	#1321:S2C9H1L.1-2	2	(31, 119, 180)
chr9_hap2	46552688	46553030	#1322:S2C9H1L.3_7	2	(31, 119, 180)
chr9_hap2	46553030	46554222	#1323:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46554222	46554902	#1324:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46554902	46555582	#1325:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46555582	46556774	#1326:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46556774	46557454	#1327:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46557454	46558134	#1328:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46558134	46558472	#1329:S2C9H1L.1-2	2	(31, 119, 180)
chr9_hap2	46558645	46558985	#1330:S2C9H1L.3_7	2	(31, 119, 180)
chr9_hap2	46558985	46560177	#1331:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46560177	46560857	#1332:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46560857	46561537	#1333:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46561537	46561875	#1334:S2C9H1L.1-2	2	(31, 119, 180)
chr9_hap2	46562048	46562388	#1335:S2C9H1L.3_7	2	(31, 119, 180)
chr9_hap2	46562388	46563580	#1336:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46563580	46564260	#1337:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46564260	46564940	#1338:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46564940	46566132	#1339:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46566132	46566812	#1340:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46566812	46567492	#1341:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46567492	46567830	#1342:S2C9H1L.1-2	2	(31, 119, 180)
chr9_hap2	46568001	46568343	#1343:S2C9H1L.3_7	2	(31, 119, 180)
chr9_hap2	46568343	46569535	#1344:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46569535	46570215	#1345:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46570215	46570895	#1346:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46570895	46572087	#1347:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46572087	46572767	#1348:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46572767	46573447	#1349:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46573447	46574639	#1350:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46574639	46575319	#1351:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46575319	46575999	#1352:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46575999	46577191	#1353:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46577191	46577871	#1354:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46577871	46579063	#1355:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46579063	46579743	#1356:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46579743	46580423	#1357:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46580423	46581615	#1358:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46581615	46582295	#1359:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46582295	46582975	#1360:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46582975	46584167	#1361:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46584167	46584847	#1362:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46584847	46585527	#1363:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46585527	46586719	#1364:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46586719	46587399	#1365:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46587399	46588591	#1366:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46588591	46589271	#1367:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46589271	46589951	#1368:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46589951	46591143	#1369:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46591143	46591823	#1370:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46591823	46592503	#1371:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46592503	46593183	#1372:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46593183	46594375	#1373:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46594375	46595055	#1374:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46595055	46595735	#1375:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46595735	46596415	#1376:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46596415	46597607	#1377:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46597607	46598287	#1378:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46598287	46599479	#1379:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46599479	46600159	#1380:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46600159	46600839	#1381:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46600839	46602031	#1382:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46602031	46602711	#1383:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46602711	46603391	#1384:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46603391	46604583	#1385:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46604583	46605263	#1386:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46605263	46606455	#1387:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46606455	46607135	#1388:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46607135	46607815	#1389:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46607815	46609007	#1390:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46609007	46609687	#1391:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46609687	46610367	#1392:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46610367	46611559	#1393:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46611559	46612239	#1394:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46612239	46613431	#1395:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46613431	46614111	#1396:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46614111	46614791	#1397:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46614791	46615983	#1398:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46615983	46616663	#1399:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46616663	46617343	#1400:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46617343	46618535	#1401:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46618535	46619215	#1402:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46619215	46619895	#1403:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46619895	46621087	#1404:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46621087	46621767	#1405:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46621767	46622447	#1406:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46622447	46623126	#1407:S2C9H1L.1-4	4	(31, 119, 180)
chr9_hap2	46623127	46623806	#1408:S2C9H1L.1-4	4	(31, 119, 180)
chr9_hap2	46623807	46624999	#1409:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46624999	46625679	#1410:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46625679	46626359	#1411:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46626359	46627551	#1412:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46627551	46628231	#1413:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46628231	46628911	#1414:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46628911	46630103	#1415:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46630103	46630783	#1416:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46630783	46631460	#1417:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46631460	46632652	#1418:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46632652	46633332	#1419:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46633332	46634012	#1420:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46634012	46635204	#1421:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46635204	46635884	#1422:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46635884	46636564	#1423:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46636564	46637756	#1424:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46637756	46638436	#1425:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46638436	46639116	#1426:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46639116	46640308	#1427:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46640308	46640988	#1428:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46640988	46641668	#1429:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46641668	46642860	#1430:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46642860	46643540	#1431:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46643540	46644732	#1432:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46644732	46645412	#1433:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46645412	46646092	#1434:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46646092	46647284	#1435:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46647284	46647964	#1436:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46647964	46649156	#1437:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46649156	46649836	#1438:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46649836	46650516	#1439:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46650516	46651708	#1440:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46651708	46652388	#1441:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46652388	46653068	#1442:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46653068	46653748	#1443:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46653748	46654940	#1444:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46654940	46655620	#1445:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46655620	46656300	#1446:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46656300	46657492	#1447:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46657492	46658172	#1448:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46658172	46658852	#1449:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46658852	46659532	#1450:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46659532	46660724	#1451:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46660724	46661404	#1452:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46661404	46662084	#1453:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46662084	46663276	#1454:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46663276	46663956	#1455:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46663956	46664636	#1456:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46664636	46665828	#1457:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46665828	46666508	#1458:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46666508	46667188	#1459:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46667188	46668380	#1460:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46668380	46669060	#1461:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46669060	46669740	#1462:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46669740	46670932	#1463:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46670932	46671612	#1464:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46671612	46672292	#1465:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46672292	46673483	#1466:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46673483	46674163	#1467:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46674163	46674840	#1468:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46674840	46676032	#1469:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46676032	46676712	#1470:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46676712	46677392	#1471:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46677392	46678584	#1472:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46678584	46679264	#1473:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46679264	46679944	#1474:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46679944	46681136	#1475:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46681136	46681816	#1476:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46681816	46683008	#1477:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46683008	46683688	#1478:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46683688	46684368	#1479:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46684368	46685560	#1480:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46685560	46686240	#1481:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46686240	46686920	#1482:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46686920	46688112	#1483:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46688112	46688792	#1484:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46688792	46689472	#1485:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46689472	46690664	#1486:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46690664	46691344	#1487:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46691344	46692024	#1488:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46692024	46693216	#1489:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46693216	46693896	#1490:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46693896	46695088	#1491:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46695088	46695768	#1492:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46695768	46696448	#1493:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46696448	46697640	#1494:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46697640	46698320	#1495:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46698320	46699000	#1496:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46699000	46700192	#1497:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46700192	46700872	#1498:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46700872	46701552	#1499:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46701552	46702744	#1500:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46702744	46703424	#1501:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46703424	46704104	#1502:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46704104	46705296	#1503:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46705296	46705976	#1504:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46705976	46706656	#1505:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46706656	46707848	#1506:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46707848	46708528	#1507:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46708528	46709208	#1508:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46709208	46710400	#1509:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46710400	46711080	#1510:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46711080	46711760	#1511:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46711760	46712949	#1512:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46712949	46713629	#1513:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46713629	46714821	#1514:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46714821	46715501	#1515:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46715501	46716181	#1516:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46716181	46716861	#1517:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46716861	46718053	#1518:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46718053	46718733	#1519:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46718733	46719413	#1520:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46719413	46720605	#1521:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46720605	46721285	#1522:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46721285	46722477	#1523:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46722477	46723157	#1524:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46723157	46723837	#1525:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46723837	46725029	#1526:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46725029	46725709	#1527:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46725709	46726389	#1528:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46726389	46727578	#1529:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46727578	46728257	#1530:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46728257	46729449	#1531:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46729449	46730129	#1532:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46730129	46730809	#1533:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46730809	46732001	#1534:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46732001	46732681	#1535:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46732681	46733361	#1536:S2C9H1L.1-3_7	4	(31, 119, 180)
chr9_hap2	46733361	46734553	#1537:S2C9H1L.1-7	7	(174, 199, 232)
chr9_hap2	46734553	46735233	#1538:S2C9H1L.1-2_6-7	4	(31, 119, 180)
chr9_hap2	46735233	46735913	#1539:S2C9H1L.1-3_7	4	(31, 119, 180)
