chr	start	end	het_ratio	het_length
chr2	223627119	223629151	41.2	2032
chr2	223633346	223634715	50	1369
chr2	223636182	223636674	50	492
chr2	223642077	223642846	47.6	769
chr2	223842011	223842433	44.2	422
chr2	223844568	223845762	48.3	1194
chr2	223899444	223901593	39.2	2149
chr2	223929390	223929398	42.9	8
chr2	224250097	224250650	49.1	553
chr2	224256951	224258185	49	1234
chr2	224262942	224263560	41.9	618
chr2	224283226	224285313	44.7	2087
chr2	224293018	224293977	46.7	959
chr2	224294879	224295836	48.7	957
chr2	224297747	224298433	48.7	686
chr2	224300109	224301635	46.5	1526
chr2	224303011	224303843	50	832
chr2	224306548	224312326	41.2	5778
chr2	224314751	224316066	42.5	1315
chr2	224318272	224318323	42.5	51
chr2	224340607	224341862	30.4	1255
chr2	224342876	224343756	34.8	880
chr2	224431353	224432725	42.2	1372
chr2	224455675	224456877	40.6	1202
chr2	224487737	224488347	50	610
chr2	224490821	224491208	50	387
chr2	224501833	224503014	43.8	1181
chr2	224518361	224519608	44.2	1247
chr2	224535972	224536440	45.5	468
chr2	224539666	224540610	42.1	944
chr2	224543411	224544188	49.2	777
chr2	224549250	224550441	46	1191
chr2	224570069	224570744	31	675
chr2	224579900	224580582	47.3	682
chr2	224640684	224643137	36.2	2453
chr2	224696179	224696861	33.3	682
chr2	224772874	224773491	37.1	617
chr2	224776228	224777278	47.2	1050
chr2	224782991	224785699	50	2708
chr2	224805443	224806293	37.5	850
chr2	224807041	224808208	34	1167
chr2	224826076	224827797	48.9	1721
chr2	224828419	224829939	45.5	1520
chr2	224830807	224833781	40	2974
chr2	224835854	224836907	48.6	1053
chr2	224891864	224893708	46.9	1844
chr2	224898948	224899927	47.4	979
chr2	224900815	224902716	45	1901
chr2	224904514	224905109	48.2	595
chr2	224905939	224909156	49.1	3217
chr2	224911418	224911451	45.5	33
chr2	224915165	224916707	40	1542
chr2	224917630	224920279	49	2649
chr2	224921722	224922904	48	1182
chr2	224953347	224954422	44.2	1075
chr2	225013698	225014721	46.9	1023
chr2	225021136	225021266	50	130
chr2	225366617	225367160	45	543
chr2	225368213	225368753	48.7	540
chr2	225389295	225391168	45.8	1873
chr2	225397653	225401578	41.7	3925
chr2	225402325	225404365	46	2040
chr2	225504155	225504732	46.6	577
chr2	225544260	225546590	45.8	2330
chr2	225565211	225569018	48.7	3807
chr2	225570254	225571513	46.2	1259
chr2	225572179	225572953	50	774
chr2	225574200	225575457	47.7	1257
chr2	225577402	225578428	41.7	1026
chr2	225586048	225587343	46.3	1295
chr2	225594093	225594740	43.2	647
chr2	225595947	225596857	35.1	910
chr2	225599833	225602422	35.7	2589
chr2	225604962	225605448	48.8	486
chr2	225642239	225642751	46.5	512
chr2	225643346	225646120	47.6	2774
chr2	225647100	225648174	42.1	1074
chr2	225662349	225663743	46.6	1394
chr2	225670334	225671193	44.2	859
chr2	225703141	225703735	46.7	594
chr2	225729161	225730497	46.3	1336
chr2	225733603	225734630	39	1027
chr2	225735550	225736085	38	535
chr2	225740759	225742978	46.2	2219
chr2	225748575	225749878	41.2	1303
chr2	225752148	225755583	45.2	3435
chr2	225762762	225763464	40.5	702
chr2	225778531	225779551	46	1020
chr2	225780203	225781844	47.9	1641
chr2	225987444	225989276	47.3	1832
chr2	225994109	225994735	40.4	626
chr2	226011130	226012143	36.8	1013
chr2	226020120	226020651	47.8	531
chr2	226197007	226197715	44.9	708
chr2	226264141	226264472	38.5	331
chr2	226517035	226517974	44.7	939
chr2	226526996	226527665	48.7	669
chr2	226531601	226532680	37.2	1079
chr2	226547438	226549068	33.3	1630
chr2	226549934	226551245	39.2	1311
chr2	226552074	226554112	43.2	2038
chr2	226556736	226557962	44.4	1226
chr2	226564681	226566832	44.2	2151
chr2	226577779	226578914	43.2	1135
chr2	226584496	226586003	42.2	1507
chr2	226586553	226589525	39.5	2972
chr2	226591230	226596025	34.9	4795
chr2	226605390	226606216	37.5	826
chr2	226608870	226609458	38.8	588
chr2	226625569	226625883	43.2	314
chr2	226629402	226632098	48.1	2696
chr2	226749863	226750873	49.2	1010
chr2	226796618	226798175	43.8	1557
chr2	226820995	226822004	44.7	1009
chr2	226825516	226826722	50	1206
chr2	226828552	226830054	39.6	1502
chr2	226845651	226845983	39.1	332
chr2	226869913	226871051	47.8	1138
chr2	226891331	226892556	43.6	1225
chr2	226913846	226914328	37.3	482
chr2	226934295	226935554	48.2	1259
chr2	226938882	226939523	46.3	641
chr2	226949188	226952815	46.9	3627
chr2	226954108	226954462	46.7	354
chr2	227044887	227045931	46.8	1044
chr2	227145317	227145895	47.9	578
chr2	227173359	227174164	42.9	805
chr2	227345364	227346316	47.9	952
chr2	227368721	227369124	48.9	403
chr2	227524497	227524561	12.1	64
chr2	227528167	227529475	42.2	1308
chr2	227530406	227531791	40.9	1385
chr2	227532360	227532740	38.8	380
chr2	227535325	227536232	33.3	907
chr2	227539178	227541648	35.3	2470
chr2	227544712	227544964	37.8	252
chr2	227587171	227588722	48.9	1551
chr2	227675606	227676698	43.6	1092
chr2	227681937	227683030	46.5	1093
chr2	227685044	227686751	46.2	1707
chr2	227717728	227719443	42.9	1715
chr2	228350345	228351680	15.2	1335
chr2	228352343	228354625	31.2	2282
chr2	228355666	228356612	39.1	946
chr2	228360963	228361670	47.6	707
chr2	228387904	228388190	48.9	286
chr2	228393429	228394609	47.5	1180
chr2	228398651	228399880	38.1	1229
chr2	228405138	228406080	35	942
chr2	228419133	228419619	37	486
chr2	228420195	228421914	35.6	1719
chr2	228505335	228506740	47.2	1405
chr2	228512008	228513410	30.2	1402
chr2	228513410	228514211	28.2	801
chr2	228514413	228515710	32.6	1297
chr2	228519320	228520936	42.2	1616
chr2	228522131	228524061	45.8	1930
chr2	228524570	228525456	49	886
chr2	228525649	228527695	48.1	2046
chr2	228527821	228536846	49.1	9025
chr2	228537226	228585020	45.3	47794
chr2	228585863	228592057	35	6194
chr2	228592575	228594043	41.2	1468
chr2	228594652	228596501	44.8	1849
chr2	228597763	228599306	38.3	1543
chr2	228600117	228601017	34.7	900
chr2	228601717	228603897	29.8	2180
chr2	228604504	228605953	36.5	1449
chr2	228607864	228608907	28.9	1043
chr2	228610267	228611510	32.7	1243
chr2	228615468	228616419	49	951
chr2	228617392	228621108	50	3716
chr2	228621550	228632868	46.8	11318
chr2	228634155	228636794	47.2	2639
chr2	228636830	228645053	13	8223
chr2	228645601	228901845	41.9	256244
chr2	228908319	228915008	45.8	6689
chr2	228915239	228917722	50	2483
chr2	228918183	228935088	45.3	16905
chr2	228935327	228940415	46.8	5088
chr2	228941889	228942744	46.8	855
chr2	228944054	228947825	12.8	3771
chr2	228949175	228955975	43.9	6800
chr2	228956536	228962871	40	6335
chr2	228963125	228963992	46.5	867
chr2	228964921	228980209	48.8	15288
chr2	228981831	228984278	48.8	2447
chr2	228986141	228989675	43.2	3534
chr2	228990123	229223017	13.3	232894
chr2	229223137	229243380	40	20243
chr2	229244190	229247126	39.5	2936
chr2	229247147	229259785	24.5	12638
chr2	229260203	229275246	43.3	15043
chr2	229275942	229381028	48.9	105086
chr2	229381390	229398796	45.2	17406
chr2	229399388	229404387	45.3	4999
chr2	229405219	229430526	50	25307
chr2	229430936	229693020	45.7	262084
chr2	229693962	229711363	42.9	17401
chr2	229711530	229878633	47.2	167103
chr2	229878849	229888439	38.8	9590
chr2	229888781	229890908	37	2127
chr2	229891890	229896031	37	4141
chr2	229896925	229903766	48.8	6841
chr2	229904365	229948238	43.9	43873
chr2	229949087	229951208	48.8	2121
chr2	229951558	230125917	48	174359
chr2	230126597	230139119	49	12522
chr2	230139861	230225837	38.1	85976
chr2	230226209	230232618	37.3	6409
chr2	230232852	230537044	46.5	304192
chr2	230538820	230614358	45.5	75538
chr2	230615751	230643506	47.2	27755
chr2	230644470	230647834	45.5	3364
chr2	230651397	230662260	47.7	10863
chr2	230662608	230729142	41.5	66534
chr2	230729827	230731904	50	2077
chr2	230734381	230808842	48.1	74461
chr2	230809773	230945791	45.8	136018
chr2	230948881	230950766	41	1885
chr2	230955962	230974138	48	18176
chr2	230974589	231006446	47.8	31857
chr2	231007255	231028199	45.1	20944
chr2	231028865	231032412	40.7	3547
chr2	231032940	231033782	34	842
chr2	231033853	231041262	35.4	7409
chr2	231047029	231047600	17.4	571
chr2	231049970	231051416	25	1446
chr2	231054132	231054829	35.7	697
chr2	231062729	231064245	44.4	1516
chr2	231065197	231068527	48.1	3330
chr2	231070479	231071863	44.7	1384
chr2	231076939	231092829	50	15890
chr2	231093148	231110355	39.7	17207
chr2	231110446	231123582	40.6	13136
chr2	231123698	231124562	37.5	864
chr2	231124709	231133414	38.7	8705
chr2	231135845	231143067	47.5	7222
chr2	231143812	231317045	42.6	173233
chr2	231317231	231465762	47.6	148531
chr2	231466168	231481260	45.2	15092
chr2	231484009	231485213	45.8	1204
chr2	231486483	231487849	46.4	1366
chr2	231489981	231493453	47.2	3472
chr2	231493455	231494378	50	923
chr2	231495077	231893180	45.3	398103
chr2	231894457	231896564	44	2107
chr2	231897308	231920577	44.2	23269
chr2	231920618	231951558	38.6	30940
chr2	231951785	231953058	48.3	1273
chr2	231954405	231968845	48.1	14440
chr2	231969710	231986840	41.9	17130
chr2	231987238	232006238	48.6	19000
chr2	232006683	232008918	46.2	2235
chr2	232009878	232010885	38.8	1007
chr2	232011570	232022632	38.3	11062
chr2	232022636	232027995	25	5359
chr2	232028469	232040233	43.4	11764
chr2	232040278	232041883	42.9	1605
chr2	232042027	232057851	47.6	15824
chr2	232058115	232098601	46.7	40486
chr2	232098972	232106497	48.7	7525
chr2	232106830	232108335	46.8	1505
chr2	232109434	232111023	44.4	1589
chr2	232111739	232155212	48.9	43473
chr2	232155456	232312114	41.7	156658
chr2	232314804	232316135	22.7	1331
chr2	232316852	232318581	50	1729
chr2	232319230	232319884	13.9	654
chr2	232324013	232327454	40	3441
chr2	232329925	232330480	25.5	555
chr2	232330734	232354819	16.7	24085
chr2	232356447	232733302	46.2	376855
chr2	232734338	232784080	17.6	49742
chr2	232784315	232787463	42.9	3148
chr2	232788130	232832460	49.1	44330
chr2	232833294	232840277	47.1	6983
chr2	232840589	232866727	34.9	26138
chr2	232867165	232895451	43.2	28286
chr2	232896228	232902139	49	5911
chr2	232902647	232912627	48.8	9980
chr2	232913984	232920408	22.2	6424
chr2	232922373	232926419	47.7	4046
chr2	232927388	232928121	48.6	733
chr2	232930279	232933103	46.5	2824
chr2	232933999	232996204	47.7	62205
chr2	232996677	233028875	42.9	32198
chr2	233029191	233039625	46.3	10434
chr2	233040347	233062270	43.8	21923
chr2	233063757	233104028	39.1	40271
chr2	233104175	233108438	46.9	4263
chr2	233110294	233113427	42.2	3133
chr2	233113823	233440260	36.6	326437
chr2	233441130	233445139	48.6	4009
chr2	233446910	233482118	45	35208
chr2	233482892	233618659	14.3	135767
chr2	233619588	233620588	37.5	1000
chr2	233622192	233623709	35.4	1517
chr2	233625424	233634365	13.5	8941
chr2	233636834	233638139	48.9	1305
chr2	233645063	233885022	37	239959
chr2	233885830	233951537	23.5	65707
chr2	233952049	234005924	29.4	53875
chr2	234006409	234019484	41.4	13075
chr2	234020522	234028816	47.8	8294
chr2	234029626	234269402	47.7	239776
chr2	234271036	234276333	38.9	5297
chr2	234276680	234297007	48.4	20327
chr2	234297602	234318294	47.1	20692
chr2	234318967	234320917	45.8	1950
chr2	234321106	234383858	46	62752
chr2	234385006	234416723	45.5	31717
chr2	234416876	234501391	13.5	84515
chr2	234501419	234508666	35.7	7247
chr2	234509506	234511120	50	1614
chr2	234514304	234518202	33.3	3898
chr2	234520546	234575686	50	55140
chr2	234575892	234586978	48.8	11086
chr2	234588203	234596131	46.7	7928
chr2	234598235	234606393	42.9	8158
chr2	234606456	234615090	39.1	8634
chr2	234615838	234654016	39.5	38178
chr2	234654474	234773482	43.6	119008
chr2	234774344	234791932	46.6	17588
chr2	234792513	234794350	41.3	1837
chr2	234795621	234846973	46.7	51352
chr2	234847360	234851032	47.9	3672
chr2	234851569	234852385	37.5	816
chr2	234853077	234901793	34.1	48716
chr2	234902405	234929790	43.1	27385
chr2	234930161	234934835	15	4674
chr2	234935352	234961680	47.1	26328
chr2	234961972	235026290	49	64318
chr2	235029913	235030904	48.9	991
chr2	235032190	235048334	48.9	16144
chr2	235048450	235052814	41	4364
chr2	235053982	235056105	48.8	2123
chr2	235057360	235060783	46.3	3423
chr2	235061160	235085006	42.9	23846
chr2	235085851	235087076	37.5	1225
chr2	235087538	235088554	34.2	1016
chr2	235089100	235090321	42.4	1221
chr2	235092488	235093287	46.2	799
chr2	235094333	235137548	48.9	43215
chr2	235138442	235220694	41.9	82252
chr2	235221082	235234170	44.6	13088
chr2	235234811	235249470	42.2	14659
chr2	235252356	235253358	46.2	1002
chr2	235256992	235268572	46.8	11580
chr2	235270183	235321776	44.4	51593
chr2	235323394	235391042	48.3	67648
chr2	235391052	235561522	42.9	170470
chr2	235562167	235593969	45.5	31802
chr2	235594414	235618420	46.3	24006
chr2	235618831	235648807	48.9	29976
chr2	235650384	235651188	39.1	804
chr2	235652042	235661211	39.5	9169
chr2	235663320	235678442	40	15122
chr2	235679252	235695026	43.9	15774
chr2	235695121	235699674	48.8	4553
chr2	235701197	235710643	48.9	9446
chr2	235711114	235799653	47.1	88539
chr2	235799935	235845012	46.7	45077
chr2	235845975	235848843	42.6	2868
chr2	235848937	235856136	41.1	7199
chr2	235856992	235937591	32.5	80599
chr2	235937961	235939128	27.9	1167
chr2	235939674	235951633	19.4	11959
chr2	235951744	236015451	39.2	63707
chr2	236015459	236016416	12	957
chr2	236017130	236032125	48	14995
chr2	236032827	236084908	47.3	52081
chr2	236085168	236092290	36.2	7122
chr2	236092685	236198816	47.4	106131
chr2	236199172	236369901	47.8	170729
chr2	236370323	236373949	48.7	3626
chr2	236374304	236405015	44.4	30711
chr2	236406063	236477383	38.1	71320
chr2	236477786	236481194	42.9	3408
chr2	236481843	236500773	42.9	18930
chr2	236501777	236502806	42.9	1029
chr2	236503645	236513666	42.9	10021
chr2	236513784	236536898	10.7	23114
chr2	236538528	236612945	47.8	74417
chr2	236613681	236632778	37	19097
chr2	236634986	236637859	42.5	2873
chr2	236639977	236640972	42.6	995
chr2	236643589	236680522	50	36933
chr2	236687409	236689087	48.1	1678
chr2	236689939	236691112	47.5	1173
chr2	236693468	236694114	45.8	646
chr2	236700793	236706634	49.1	5841
chr2	236706656	236710221	42.9	3565
chr2	236710737	236726310	38.6	15573
chr2	236727107	236736295	50	9188
chr2	236738199	236822612	48.4	84413
chr2	236825670	236837177	41.3	11507
chr2	236837740	236847428	43.5	9688
chr2	236847544	237077334	13	229790
chr2	237077811	237127027	44.4	49216
chr2	237127451	237128561	25	1110
chr2	237128899	237129481	25.4	582
chr2	237129720	237131238	27.1	1518
chr2	237131733	237137579	35.8	5846
chr2	237137988	237148906	49.1	10918
chr2	237149244	237150225	36	981
chr2	237150370	237154921	33.9	4551
chr2	237155551	237157766	40.7	2215
chr2	237161933	237168836	45.5	6903
chr2	237169500	237179461	45.7	9961
chr2	237179844	237192996	42.6	13152
chr2	237194161	237513636	50	319475
chr2	237513645	237521946	23.5	8301
chr2	237522221	237791519	42.2	269298
chr2	237791744	238034725	50	242981
chr2	238034827	238075606	33.3	40779
chr2	238078181	238080604	46.2	2423
chr2	238081272	238097202	43.9	15930
chr2	238102048	238103941	35.1	1893
chr2	238104085	238107620	42.1	3535
chr2	238107839	238113397	45.8	5558
chr2	238114319	238115913	48	1594
chr2	238116240	238117146	46	906
chr2	238118156	238119651	43.1	1495
chr2	238123102	238127908	47.5	4806
chr2	238128274	238135887	47.4	7613
chr2	238136335	238144994	47.5	8659
chr2	238145168	238174713	49	29545
chr2	238175819	238189507	40.9	13688
chr2	238191422	238193741	34.4	2319
chr2	238193814	238369704	33.9	175890
chr2	238370554	238396196	50	25642
chr2	238397252	238398724	42.5	1472
chr2	238399154	238432724	45.2	33570
chr2	238433370	238438380	39.5	5010
chr2	238438990	238444721	41.3	5731
chr2	238444927	238447229	42.3	2302
chr2	238447398	238588456	40.7	141058
chr2	238589692	238600204	45.2	10512
chr2	238600454	238617532	32	17078
chr2	238617907	238684703	41.7	66796
chr2	238685314	238689950	41.9	4636
chr2	238690925	238693723	47.7	2798
chr2	238696119	238697183	48.2	1064
chr2	238697728	238698996	46.3	1268
chr2	238699209	238701752	47.5	2543
chr2	238702472	238755723	42.4	53251
chr2	238755848	238830627	42.9	74779
chr2	238830640	238887778	46.7	57138
chr2	238888112	239145161	41.5	257049
chr2	239149533	239227555	45.5	78022
chr2	239227964	239257534	48.9	29570
chr2	239258028	239260005	41.5	1977
chr2	239260013	239267214	37.5	7201
chr2	239268134	239273852	46.8	5718
chr2	239274114	239350956	42	76842
chr2	239351520	239360814	41.5	9294
chr2	239361104	239389900	12.5	28796
chr2	239391218	239396616	38.6	5398
chr2	239396674	239402394	45.5	5720
chr2	239402760	239418619	47.1	15859
chr2	239419070	239423731	39.6	4661
chr2	239424257	239427302	45	3045
chr2	239427819	239434249	46.8	6430
chr2	239436210	239448771	43.1	12561
chr2	239449639	239454052	47.7	4413
chr2	239454927	239504846	50	49919
chr2	239507868	239510119	44.3	2251
chr2	239511167	239525317	46.9	14150
chr2	239526324	239528479	44.9	2155
chr2	239530977	239534044	46	3067
chr2	239534207	239585018	35.3	50811
chr2	239585646	239615892	44.7	30246
chr2	239616494	239655284	48	38790
chr2	239655975	239675859	44	19884
chr2	239677121	239678484	40.5	1363
chr2	239678741	239682506	36.4	3765
chr2	239683828	239829530	48.8	145702
chr2	239830168	239904295	45.5	74127
chr2	239905170	239911972	48.7	6802
chr2	239912870	239967488	40	54618
chr2	239968568	239975976	40	7408
chr2	239976378	240005673	42.1	29295
chr2	240006131	240010691	42.5	4560
chr2	240011731	240012407	47.6	676
chr2	240013468	240017347	38.1	3879
chr2	240018512	240019261	40	749
chr2	240019338	240020862	39	1524
chr2	240021557	240025710	41.7	4153
chr2	240027616	240054189	45	26573
chr2	240054744	240085319	43.9	30575
chr2	240086312	240135711	43.1	49399
chr2	240136136	240198131	40	61995
chr2	240199068	240203338	40	4270
chr2	240203565	240204646	50	1081
chr2	240206107	240230413	50	24306
chr2	240230902	240244958	48.3	14056
chr2	240245307	240278717	44.1	33410
chr2	240279013	240280065	45.2	1052
chr2	240280501	240286200	44.2	5699
chr2	240286763	240308733	37.8	21970
chr2	240308990	240310115	43.5	1125
chr2	240311972	240366064	48.8	54092
chr2	240366667	240387020	48.8	20353
chr2	240388783	240389635	37.5	852
chr2	240390260	240391683	39.4	1423
chr2	240392020	240392720	43.1	700
chr2	240394080	240397651	40	3571
chr2	240401642	240402410	43.9	768
chr2	240402754	240404788	45	2034
chr2	240407260	240408131	44.4	871
chr2	240409229	240409869	47.3	640
chr2	240410140	240411509	43.1	1369
chr2	240413089	240414330	44.4	1241
chr2	240415183	240425674	11.1	10491
chr2	240426129	240546655	44.4	120526
chr2	240548699	240550371	40.4	1672
chr2	240551488	240569779	46.3	18291
chr2	240570114	240598788	41.3	28674
chr2	240598901	240607803	46.5	8902
chr2	240608328	240633312	42.9	24984
chr2	240633708	240634954	39.6	1246
chr2	240637323	240650938	37.9	13615
chr2	240652215	240658883	42.6	6668
chr2	240662684	240666940	44.7	4256
chr2	240668912	240669651	46.6	739
chr2	240675373	240676654	44.6	1281
chr2	240678833	240685940	47.1	7107
chr2	240687685	240690839	32.5	3154
chr2	240692426	240693733	42.9	1307
chr2	240694096	240695467	41.5	1371
chr2	240696266	240709404	40.5	13138
chr2	240709883	240721665	39.5	11782
chr2	240721964	240725386	47.9	3422
chr2	240726037	240740286	46.8	14249
chr2	240741831	240745221	40.5	3390
chr2	240747907	240761696	47.5	13789
